CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;
2014;47003817;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;JUAN XXIII;CALLE;CALLE;CAMINO DEL CEMENTERIO;17;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;983253408;983250590;;47003817@educa.jcyl.es;;-4,70852;41,66329;N;N;S;S;S;N;
2014;24010031;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA ANUNCIATA;CALLE;CALLE;AZORÍN;36;;;;;;24;142;5;LEON;SAN ANDRES DEL RABANEDO;SAN ANDRES DEL RABANEDO;24010;987806233;987806062;;24010031@educa.jcyl.es;http://www.dominicasleon.es;-5,59227;42,59983;N;N;S;N;S;S;
2014;24005574;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA ASUNCIÓN;AV.;AVENIDA;MARIANO DE ANDRES;193;;;;;;24;89;2;LEON;LEON;LEON;24008;987226400;987226682;;24005574@educa.jcyl.es;http://www.asuncionleon.es;-5,56618;42,61896;N;N;S;N;S;S;
2014;24008061;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA ASUNCIÓN;CALLE;CALLE;LA ASUNCIÓN;6;;;;;;24;115;11;LEON;PONFERRADA;FLORES DEL SIL;24403;987411868;987412200;;24008061@educa.jcyl.es;http://www.ponfeasuncion.es;-6,61177;42,54509;N;N;S;N;S;N;
2014;37004674;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA ENCARNACIÓN;PS.;PASEO;DE LA ESTACIÓN;12;;;;;;37;246;1;SALAMANCA;PEÑARANDA DE BRACAMONTE;PEÑARANDA DE BRACAMONTE;37300;923540085;923543223;;37004674@educa.jcyl.es;http://www.laencarnacionpb.com;-5,20554;40,89855;N;N;S;S;S;N;
2014;24008186;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA INMACULADA;AV.;AVENIDA;PÉREZ COLINO;19;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24402;987410202;987426122;;24008186@educa.jcyl.es;;-6,59705;42,54565;N;N;S;N;S;N;
2014;47001924;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;LA INMACULADA;CALLE;CALLE;SUBIDA AL HOSPITAL;10;;;;;;47;114;4;VALLADOLID;PEÑAFIEL;PEÑAFIEL;47300;983880856;983878053;;47001924@educa.jcyl.es;;-4,11768;41,59763;N;N;S;N;S;N;
2014;47003829;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA INMACULADA;CALLE;CALLE;JOAQUÍN VELASCO MARTÍN;8;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47014;983331622;983372107;;47003829@educa.jcyl.es;http://inmaculadava.maristascompostela.org;-4,73689;41,65168;N;N;S;N;S;S;
2014;47003830;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA INMACULADA;CALLE;CALLE;NUEVA DEL CARMEN;35;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;983296391;983218996;;47003830@educa.jcyl.es;http://www.valladolid.lainmaculada.net;-4,70793;41,65592;N;N;S;N;S;N;
2014;24017965;A;ALTA;2;PRIVADO;45;CENTRO PRIVADO DE EDUCACION SECUNDARIA;Colegio;LA INMACULADA;CALLE;CALLE;CARMEN SALLÉS;8;;;;;;24;34;1;LEON;CAMPONARAYA;CAMPONARAYA;24410;987463125;987463551;;24017965@educa.jcyl.es;;-6,6703;42,58083;N;N;S;N;N;N;
2014;47003842;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;LA INMACULADA CONCEPCIÓN;CALLE;CALLE;ARCA REAL;21;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47013;983230748;983227242;;47003842@educa.jcyl.es;;-4,72298;41,6384;N;N;S;S;S;N;
2014;47002916;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;LA MILAGROSA;CALLE;CALLE;RAMÓN Y CAJAL;13;;;;;;47;175;3;VALLADOLID;TUDELA DE DUERO;TUDELA DE DUERO;47320;983520932;983520932;;47002916@educa.jcyl.es;http://colegio-lamilagrosa.centros.educa.jcyl.es;-4,58186;41,58534;N;N;S;S;S;N;
2014;37005587;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA MILAGROSA;CALLE;CALLE;VERGARA;45;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37003;923184216;923187226;;37005587@educa.jcyl.es;;-5,65367;40,96216;N;N;S;S;S;N;
2014;47003878;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA MILAGROSA Y SANTA FLORENTINA;PS.;PASEO;DE BELÉN;2;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;983252064;983320231;;47003878@educa.jcyl.es;http://imsfva@planalfa.es;-4,70836;41,66147;N;N;S;N;S;N;
2014;09001301;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA SALLE;AV.;AVENIDA;DEL CID CAMPEADOR;23;;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9005;947244544;947224651;;09001301@educa.jcyl.es;http://www.lasalle.es/burgos;-3,69772;42,34632;N;N;S;N;S;N;
2014;24016641;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA SALLE;PS.;PASEO;DEL GENERAL MARTÍNEZ CABRERA;83;;;;;;24;8;1;LEON;ASTORGA;ASTORGA;24700;987616558;987602391;;24016641@educa.jcyl.es;;-6,06411;42,45051;N;N;S;S;S;N;
2014;34001698;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA SALLE;CALLE;CALLE;SAN BERNARDO;11;;;;;;34;120;1;PALENCIA;PALENCIA;PALENCIA;34002;979742500;979700620;;34001698@educa.jcyl.es;www.lasallepalencia.es;-4,53132;42,0078;N;N;S;S;S;N;
2014;24005975;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LEONÉS;PZ.;PLAZA;SAN ISIDORO;6;;;;;;24;89;2;LEON;LEON;LEON;24003;987236813;987227134;;24005975@educa.jcyl.es;;-5,56996;42,60061;N;N;S;N;S;N;
2014;47003891;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LESTONNAC;CALLE;CALLE;CIGÜEÑA;32;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983291179;983291179;;47003891@educa.jcyl.es;;-4,70852;41,64836;N;N;S;S;N;N;
2014;09001281;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LICEO CASTILLA;CALLE;CALLE;POZANOS;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947238161;947211787;;09001281@educa.jcyl.es;http://www.maristas-burgos.org;-3,6887;42,35734;N;N;S;N;S;N;
2014;47001341;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LOPE DE VEGA;CALLE;CALLE;NUEVA DEL CUARTEL;10;;;;;;47;85;2;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;983800376;983810592;;47001341@educa.jcyl.es;;-4,91182;41,30472;N;N;S;S;N;N;
2014;40003575;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MADRES CONCEPCIONISTAS;PZ.;PLAZA;CONDE CHESTE;4;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921463372;921463371;;40003575@educa.jcyl.es;;-4,11728;40,94972;N;N;S;N;S;N;
2014;09001384;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MADRES CONCEPCIONISTAS;CALLE;CALLE;FARMACEÚTICO OBDULIO FERNÁNDEZ;3;;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947211751;947210643;;09001384@educa.jcyl.es;http://www.burgos.concepcionistas.es;-3,6843;42,34589;N;N;S;S;S;N;
2014;37005599;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MAESTRO ÁVILA;CALLE;CALLE;FONSECA;29;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37007;923214200;923262928;;37005599@educa.jcyl.es;http://www.colegiomaestroavila.com;-5,6702;40,96501;N;N;S;S;S;N;
2014;37005605;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARÍA AUXILIADORA;CALLE;CALLE;PADRE CÁMARA;1;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37004;923282431;923220437;;37005605@educa.jcyl.es;;-5,65851;40,97049;N;N;S;N;S;N;
2014;37000978;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARÍA AUXILIADORA;CALLE;CALLE;RONDA DE NAVARRA;33;;;;;;37;46;1;SALAMANCA;BEJAR;BEJAR;37700;923401110;923410429;;37000978@educa.jcyl.es;http://www.salesianasbejar.org;-5,76578;40,38795;N;N;S;N;S;N;
2014;49006081;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARÍA INMACULADA;CALLE;CALLE;ARGENTINA;37;;;;;;49;275;2;ZAMORA;ZAMORA;ZAMORA;49019;980521158;980521158;;49006081@educa.jcyl.es;http://www.colegiomariainmaculadazamora.com;-5,73076;41,50872;N;N;S;S;S;N;
2014;09001581;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARÍA MADRE-POLITECNOS;AV.;AVENIDA;ELOY GARCÍA DE QUEVEDO;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947221952;947227107;;09001581@educa.jcyl.es;http://www.mariamadre.com;-3,68531;42,3529;N;N;S;S;S;N;
2014;09001487;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARÍA MEDIADORA;CALLE;CALLE;CARCEDO;2;;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9002;947267064;947202808;;09001487@educa.jcyl.es;https://mariamediadoraburgos.org;-3,69233;42,3369;N;N;S;N;S;N;
2014;34001674;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARISTA CASTILLA;PZ.;PLAZA;DE ESPAÑA;1;;;;;;34;120;1;PALENCIA;PALENCIA;PALENCIA;34002;979720850;979725776;;34001674@educa.jcyl.es;www.maristaspalencia.org;-4,52888;42,0032;N;N;S;N;S;N;
2014;37005617;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARISTA CHAMPAGNAT;AV.;AVENIDA;DE LOS MARISTAS;19;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37007;923269400;923267179;;37005617@educa.jcyl.es;;-5,67245;40,96684;N;N;S;N;S;S;
2014;24005926;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MARISTAS CHAMPAGNAT;AV.;AVENIDA;DE OVIEDO;2;;;;;;24;89;2;LEON;LEON;LEON;24008;987226609;987222510;;24005926@educa.jcyl.es;;-5,57648;42,60977;N;N;S;N;S;N;
2014;49005891;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MEDALLA MILAGROSA;CALLE;CALLE;SAN TORCUATO;39;;;;;;49;275;2;ZAMORA;ZAMORA;ZAMORA;49014;980533664;980535298;;49005891@educa.jcyl.es;http://www.colegiomedallamilagrosazamora.com;-5,74393;41,50678;N;N;S;S;S;N;
2014;05000580;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MILAGROSA-LAS NIEVES;CALLE;CALLE;DUQUE DE ALBA;12;;;;;;5;19;3;AVILA;AVILA;AVILA;5001;920221508;920251349;;05000580@educa.jcyl.es;http://www.milagrosalasnieves.com;-4,69326;40,65511;N;N;S;S;S;N;
2014;37005630;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MISIONERAS DE LA PROVIDENCIA;AV.;AVENIDA;DE LOS MARISTAS;1;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37007;923263522;923265086;;37005630@educa.jcyl.es;;-5,67135;40,96596;N;S;S;S;S;N;
2014;37002124;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MISIONERAS DE LA PROVIDENCIA-SANTA TERESA;AV.;AVENIDA;AGUSTÍN DE FOXA;22;;;;;;37;107;3;SALAMANCA;CIUDAD RODRIGO;CIUDAD RODRIGO;37500;923460551;923481286;;37002124@educa.jcyl.es;;-6,52548;40,59676;N;N;S;N;S;N;
2014;37005976;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MONTESSORI;CALLE;CALLE;RAFAEL LAPESA;1;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37004;923240567;923252353;;37005976@educa.jcyl.es;http://www.montessorisalamanca.net;-5,64777;40,9789;N;N;S;N;S;S;
2014;47003982;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;NIÑO JESÚS;CALLE;CALLE;DUQUE DE LERMA;1;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47003;983291779;983291779;;47003982@educa.jcyl.es;;-4,72172;41,65387;N;N;S;N;S;N;
2014;09001177;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NIÑO JESÚS;AV.;AVENIDA;DE LA ISLA;16;;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9003;947205232;947275598;;09001177@educa.jcyl.es;http://www.colegioniñojesus.com;-3,70817;42,33745;N;N;S;N;S;N;
2014;09001372;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NTRA. SRA. MERCED Y SAN FRANCISCO JAVIER;CALLE;CALLE;DIEGO LUIS DE SAN VITORES;1;;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9002;947266250;947203048;;09001372@educa.jcyl.es;http://www.lamercedjesuitas.com;-3,6902;42,33984;N;N;S;N;S;N;
2014;24005616;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA MADRE DEL BUEN CONSEJO;AV.;AVENIDA;AGUSTINOS DE LEÓN;12;;;;;;24;89;2;LEON;LEON;LEON;24010;987800900;987802349;;24005616@educa.jcyl.es;http://agustinosleon.com;-5,59958;42,58626;N;S;S;N;S;S;
2014;47004068;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DE LA CONSOLACIÓN;CALLE;CALLE;PUENTE COLGANTE;75;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47006;983234705;983272403;;47004068@educa.jcyl.es;http://www.agustinasva.net;-4,74163;41,6404;N;N;S;S;S;N;
2014;40003599;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DE LA FUENCISLA;CALLE;CALLE;CAMINO DE LA PIEDAD;8;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40002;921436761;921443447;;40003599@educa.jcyl.es;;-4,12656;40,94617;N;N;S;N;S;S;
2014;34001731;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DE LA PROVIDENCIA;AV.;AVENIDA;VICTORIO MACHO;98;;;;;;34;120;1;PALENCIA;PALENCIA;PALENCIA;34003;979742236;979744479;;34001731@educa.jcyl.es;www.nsprovidencia.es;-4,53871;42,02022;N;N;S;S;S;N;
2014;09001414;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DE LOURDES;CALLE;CALLE;SAN JULIÁN;10;;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9002;947266180;947266180;;09001414@educa.jcyl.es;http://www.lourdesburgos.es;-3,69867;42,33609;N;N;S;N;S;N;
2014;47004081;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DE LOURDES;CALLE;CALLE;PAULINA HARRIET;22;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47006;983334822;983334977;;47004081@educa.jcyl.es;http://www.colegiolourdes.es;-4,73456;41,64559;N;S;S;N;S;S;
2014;47007628;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL CARMEN;PZ.;PLAZA;DE LA VIRGEN DEL CARMEN;1;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47013;983220801;983234719;;47007628@educa.jcyl.es;http://www.nscarmenva.es;-4,7215;41,6377;N;N;S;S;N;N;
2014;24000606;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL CARMEN;CALLE;CALLE;OBISPO ALCOLEA;3;;;;;;24;10;1;LEON;BAÑEZA (LA);BAÑEZA (LA);24750;987640628;987643466;;24000606@educa.jcyl.es;;-5,89756;42,29845;N;N;S;N;S;N;
2014;24005461;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL CARMEN;CALLE;CALLE;CARDENAL LANDÁZURI;6;;;;;;24;89;2;LEON;LEON;LEON;24003;987239060;987271224;;24005461@educa.jcyl.es;http://www.lcarmelitaslandazuri.com;-5,56798;42,60226;N;S;S;N;S;S;
2014;37000981;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL CASTAÑAR;CALLE;CALLE;COLÓN;8;;;;;;37;46;1;SALAMANCA;BEJAR;BEJAR;37700;923400363;923400513;;37000981@educa.jcyl.es;;-5,7708;40,38654;N;S;S;N;S;N;
2014;47004111;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL PILAR;CALLE;CALLE;CAÑADA REAL;300;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983249879;983248717;;47004111@educa.jcyl.es;http://www.elpilarvalladolid.com;-4,75358;41,61649;N;N;S;N;S;N;
2014;42002641;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL PILAR;CALLE;CALLE;FRENTES;2;;;A;;;42;173;4;SORIA;SORIA;SORIA;42001;975221162;975220093;;42002641@educa.jcyl.es;http://www.escolapios-soria.com;-2,47965;41,76083;N;S;S;N;S;S;
2014;49005830;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL ROCÍO;AV.;AVENIDA;DE GALICIA;121;;;;;;49;275;2;ZAMORA;ZAMORA;ZAMORA;49024;980526687;980520424;;49005830@educa.jcyl.es;;-5,75323;41,51446;N;N;S;S;S;N;
2014;47004135;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DEL ROSARIO;CRA.;CARRETERA;ARCAS REALES;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983223392;983476243;;47004135@educa.jcyl.es;http://www.dominicos.org/arcas;-4,73639;41,60899;N;S;S;N;S;S;
2014;05000661;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PABLO VI;CALLE;CALLE;RAFAELA DE ANTONIO;2;;;;;;5;19;3;AVILA;AVILA;AVILA;5003;920223157;920256549;;05000661@educa.jcyl.es;http://www.colegiopablovi.es;-4,69951;40,64858;N;N;S;S;S;N;
2014;37005678;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PADRES TRINITARIOS;AV.;AVENIDA;DE FILIBERTO VILLALOBOS;82;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37007;923282487;923235602;;37005678@educa.jcyl.es;;-5,67508;40,97094;N;N;S;S;S;N;
2014;47004202;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PATROCINIO SAN JOSÉ;CRA.;CARRETERA;RUEDA;62;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983222034;;;47004202@educa.jcyl.es;http://www.patrociniovalladolid.es;-4,74197;41,62282;N;S;S;S;S;N;
2014;24000424;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PAULA MONTAL;CALLE;CALLE;OLIEGOS;52;;;;;;24;8;1;LEON;ASTORGA;ASTORGA;24700;987615351;987618593;;24000424@educa.jcyl.es;http://www.escolapias-astorga.es;-6,05981;42,46107;N;S;S;N;S;N;
2014;24018702;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PEÑACORADA;CALLE;CALLE;BANDONILLA;32;;;;;;24;89;2;LEON;LEON;LEON;24009;987202352;987208305;;24018702@educa.jcyl.es;http://www.colegiopenacorada.es/home/;-5,58499;42,56956;N;N;N;N;S;S;
2014;47006031;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PEÑALBA;CRA.;CARRETERA;DE PESQUERUELA;;KM 2,3;;;;;47;161;1;VALLADOLID;SIMANCAS;SIMANCAS;47130;983590073;983590063;;47006031@educa.jcyl.es;http://www.fomento.edu/penalba;-4,85022;41,56117;N;N;S;N;S;S;
2014;47006041;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PINOALBAR;CALLE;CALLE;CAMINO VIEJO DE SIMANCAS;;;;;;;47;161;1;VALLADOLID;SIMANCAS;SIMANCAS;47130;983590301;983590463;;47006041@educa.jcyl.es;http://www.fomento.edu/pinoalbar;-4,8189;41,588;N;N;S;N;S;S;
2014;37005681;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PIZARRALES;CALLE;CALLE;VALLEJERA;1;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37006;923229853;923224963;;37005681@educa.jcyl.es;;-5,76056;40,38446;N;N;S;N;S;N;
2014;47003593;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;RAFAELA MARÍA;CALLE;CALLE;FRAY LUIS DE LEÓN;4;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47002;983305320;983305320;;47003593@educa.jcyl.es;http://www.colegiorafaelamaria.com;-4,72404;41,65145;N;N;S;S;S;N;
2014;47004950;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;REINADO DEL CORAZÓN DE JESÚS Y NUESTRA SEÑORA DEL PILAR;PZ.;PLAZA;PARQUE MADRE AMADORA;1;;;BAJO;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;983295411;983297766;;47004950@educa.jcyl.es;http://www.colegioreinadovalladolid.es/;-4,70778;41,65369;N;N;S;S;S;N;
2014;47004214;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SAGRADA FAMILIA;CALLE;CALLE;GUADALETE;2;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47005;983291541;983295820;;47004214@educa.jcyl.es;http://www.safa-grial.com;-4,71244;41,65444;N;N;S;S;S;N;
2014;09004026;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SAGRADA FAMILIA;CALLE;CALLE;FRANCISCO CANTERA;16;;;;;;9;219;11;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;9200;947310776;947347123;;09004026@educa.jcyl.es;http://safamiranda.blogspot.com.es/;-2,94435;42,68498;N;N;S;N;S;N;
